transaction_id,user_id,product_id,timestamp,transaction_amount
54b091db-6473-4b68-84d1-9675a4086796,536,245,2025-01-21 21:43:23,165.38
8b479020-fe55-4da0-9ffa-4a1ba35d61e9,977,86,2025-09-02 03:53:55,127.34
d514497c-3e2a-4ee9-b4c5-00695bf29d7d,118,247,2024-11-18 23:26:24,226.55
aa4afa5c-0309-4b34-a6c6-c47ebed3d808,145,447,2025-05-04 01:24:28,456.93
9658b93e-8ba7-488f-97bd-a0c6273f8766,115,338,2025-01-18 09:35:12,357.95
ca47e466-388d-4f8e-b5e7-d718508a45d8,267,72,2025-01-15 06:57:22,335.68
8084cf1b-c658-4e02-93f0-84015b42ba2c,438,383,2025-09-09 19:26:59,345.62
13739b91-d4ab-4389-820b-8746b27aabcc,91,131,2025-01-17 18:20:12,277.77
d0ac84a5-5942-49b8-a075-3698df98f0c5,3,292,2025-02-16 17:13:26,69.21
9a710894-89d2-4173-9c78-ba7762f057e2,379,38,2025-04-20 18:47:17,413.95
ac6121ef-8f88-4173-80f8-fba4d8e2f17d,565,431,2024-11-11 02:14:41,135.16
86d51963-620d-4e58-9818-f7cca855727a,54,122,2025-07-01 12:27:13,324.79
05676b4f-16b7-41ee-ba91-6662d38a22cc,635,115,2025-03-02 06:04:10,487.59
9d732d36-9bcc-487d-892c-d9a86972226e,709,147,2024-12-08 22:44:10,145.26
2773acd2-38e7-4173-9225-0358494dbeaa,517,180,2025-01-28 21:28:16,215.64
8ab67019-0602-4e7f-9160-8af437cf4da2,450,169,2024-12-10 23:43:29,343.35
2915596e-be14-41d3-b3d2-0a736c870387,567,40,2025-07-03 18:49:15,293.41
674c590e-ae69-4899-9db2-47996fbfd97f,346,258,2025-05-25 02:24:39,284.71
231d8642-b6a6-4c16-9e84-77008a740ab2,821,443,2024-12-16 09:25:38,151.05
15c6cf27-7d37-4a28-a8f8-806bf14f3ff5,355,165,2025-09-17 19:26:47,367.98
e07418fe-8f54-45c3-a4bb-6a725f26bb55,548,212,2025-03-08 18:33:07,411.15
11d94359-c4c7-4018-b741-b08615b1703f,678,234,2025-03-12 07:11:18,32.96
f2089587-18b7-4c91-9e92-31fd64dc80b3,125,244,2025-05-29 06:59:01,74.09
5fda6f20-849c-45b3-9528-8da1a6158dab,5,49,2025-06-25 14:55:11,293.2
d5f11420-7c04-4a9a-bd38-0aa386d01f63,937,213,2025-05-20 22:19:28,462.41
0de5652f-eaf1-4969-b46d-4db0c0e5642c,544,496,2025-09-05 05:14:46,468.55
78dbaec5-caf7-47b5-bff9-5f0516fda5bb,630,325,2024-12-30 13:32:14,43.96
175b86b4-443a-49db-a6bf-21f656e2c253,613,446,2024-11-10 20:26:26,106.87
9ffd517e-9d03-46f8-879d-ad2cae09fe70,868,48,2025-08-21 04:37:33,62.45
4d994ecc-065b-4513-bdab-c6d899a0dc67,944,4,2025-05-24 09:54:27,17.68
eac01c10-fffc-4054-92ac-2c6686cda5f4,219,108,2025-09-17 17:00:51,379.92
8f4e0836-8e23-478a-b741-0c3721e9d609,221,265,2025-01-12 11:41:39,53.59
0c06bf65-3a26-4dc2-bd44-253b23330f26,424,110,2024-10-16 02:10:06,85.12
76913986-5fc9-4155-9774-b33fae7d757d,19,49,2024-12-16 04:34:45,19.53
bb861933-ccf6-4ed9-beb0-aa2b3f204f26,341,31,2025-04-17 07:15:16,49.18
68fc87e1-e571-408e-ae5a-1f06aaaae205,413,283,2025-03-07 14:05:07,253.39
a6d05c4e-c8ce-4efc-b075-34b2e8cf135e,38,440,2025-03-18 19:32:26,21.61
15f084fd-5354-435d-97f3-d6fe25cfbf1c,772,475,2025-02-28 12:12:55,436.56
28ce94b9-c7b5-42ca-9330-5f1d2bf5d775,22,45,2025-05-13 22:40:06,70.57
5b13f630-32aa-4fdc-8636-6c0e5a9be13f,552,494,2025-09-24 10:30:58,6.22
f57edc40-fa78-4517-878e-32b9e890cc6a,676,99,2025-08-24 12:10:35,311.17
83a550cd-9ef7-4437-b089-5ec5ce008068,769,177,2025-06-10 05:47:49,431.91
32354f6e-c96e-4cff-aa20-f36fba89b61d,88,393,2025-04-24 15:51:16,52.29
6ca49dcb-4d75-4980-a70f-169524280a53,159,275,2025-01-21 03:10:51,439.16
20c8031f-d23e-429a-ab35-b00e2179563c,826,322,2025-08-25 10:39:05,41.15
3f79b7b4-80d7-48b1-b832-2d8eab9770c6,569,356,2025-06-13 03:32:08,174.72
b4d40f9e-b470-442e-9a68-3e2f1ff29276,120,394,2025-03-14 22:53:14,298.77
b32ab580-aa2a-4c31-8613-7707a2fd8568,685,98,2025-05-27 08:59:19,383.62
d1b67529-e757-4d9a-a7b3-a9717ec1aa77,621,491,2024-12-03 15:41:20,46.7
4c492590-b72e-4eb7-aac1-1561434eefc5,774,293,2024-12-23 03:18:19,271.97
2a250cee-8d6f-43ca-874f-38e3e10053ea,109,22,2025-08-31 06:16:50,130.95
7075c37c-10df-4016-902e-fa3d7100e6c1,600,305,2024-10-26 12:16:39,201.57
54892df0-3318-4157-b477-abd34511ba32,161,111,2025-05-10 21:28:56,326.95
72f31647-9779-48dd-8952-7153353a803e,43,277,2025-02-20 00:14:21,45.6
3959f4f5-dd04-4743-a7e7-0d327bb03f05,888,83,2025-05-23 16:06:38,366.26
581b92e4-55c2-4f75-a8ad-b93dc5db1084,321,195,2025-10-08 22:29:37,216.76
8fd7a342-8381-4499-9fdf-7377b7927e31,701,442,2025-08-10 04:11:14,277.65
3904ea64-d3d0-4839-a16c-bc0d576a90e8,80,47,2024-11-03 08:33:44,326.92
fd8740b1-9028-4327-b2ce-0c538351693a,478,20,2025-07-14 06:17:05,425.15
89dadb8f-e557-468c-b7bb-b2642deeae1f,312,381,2025-04-10 08:56:57,78.03
f2957f60-d205-433e-b4f5-ceef51ee6565,558,135,2025-02-26 18:04:33,390.52
3ab052b1-4b7e-4d3a-ab95-513699607a83,219,162,2024-12-21 10:10:14,28.17
07db71ef-923a-4f10-957d-1dad21f25258,326,410,2025-09-02 23:44:26,318.08
1712a7a3-f882-4f00-a458-a4588eface83,411,174,2024-12-22 04:47:39,229.15
df19d34d-16f9-4661-a4b8-36bbea434238,123,267,2025-06-16 17:00:47,49.65
18125976-6585-4db3-9eb9-e783f2d6e487,842,339,2025-04-22 21:40:54,250.91
fd6ba478-ed3d-4cb7-953f-551c6018cfd2,689,53,2025-04-21 07:00:13,142.83
6f78f441-bd06-4818-8eab-57698c4ce179,741,320,2025-01-19 18:34:10,270.01
0baa74e8-a2c7-41db-9583-162e2bbf8b3d,330,37,2025-01-14 22:19:53,311.68
b17433d2-4aee-4099-9ffb-a763d6589867,741,38,2024-12-21 00:26:44,109.56
aae863bd-4c3d-452c-a75a-3e03f820b7db,630,91,2025-02-02 14:23:40,371.66
55f70a13-3f31-4240-9a24-6e0ba4be9888,832,250,2025-07-04 16:32:28,275.17
7e1b3646-2dfc-4d38-85ab-103d27eae4d1,176,163,2025-01-21 05:29:57,487.26
ea80678b-7ebb-4f03-b9da-8b7ec68db77d,505,277,2024-10-24 15:56:28,462.85
5dff02c4-e3ed-4e48-9912-b0784143e961,368,475,2025-01-22 15:15:31,26.67
93d284e3-f86a-4888-a500-704f6aa94753,226,65,2025-09-03 11:44:14,457.97
65c94838-0147-4ea5-9d94-80b3a7acc00a,993,316,2025-05-09 02:22:52,426.69
8294868e-44cb-4410-900b-68404a00f0ba,153,112,2025-04-09 02:06:23,433.45
a92160b9-021d-47ec-b807-a87b94acf713,7,373,2025-07-11 23:39:18,61.11
0437768a-4eea-480f-a591-c84d01359a6a,872,13,2025-06-05 11:32:59,312.21
3c64accb-ad91-4451-bbd4-0db171de388d,433,72,2025-05-19 02:14:27,361.19
188dccb4-83c6-425e-8e1b-b2d7e8ad56f3,676,371,2025-08-02 18:19:55,65.95
ff6236f9-3530-473f-b099-542276fdef4c,484,151,2025-08-03 22:04:40,40.74
dd60f0cc-4f73-4a34-95dc-4e430fe0a7c7,300,222,2024-12-02 17:43:19,26.79
3cda6287-7a03-4f29-a15f-6174065e66d7,665,169,2025-04-15 19:45:38,251.8
c3d4f648-4fed-42b3-8967-d5e21db3050c,466,169,2025-01-07 10:02:09,18.67
76748a29-cdc9-4091-83dc-73ec752b32ad,564,110,2025-03-23 22:01:08,357.6
c90de938-165d-4563-a0fd-df94348acb06,188,318,2025-05-08 21:48:27,297.13
bdc2f07c-11aa-4160-a38f-e783a0b979b1,120,120,2025-07-26 20:30:32,329.45
81b4d439-efd7-4362-972a-ce2e21936449,773,139,2025-07-29 17:43:48,203.23
0c0b6e8e-4b42-40c5-bdaa-e5268b226ea6,305,143,2024-11-02 00:54:53,137.85
445e25e0-0136-4053-8794-e64715038ded,36,22,2025-09-28 02:50:34,319.05
a5a929c8-6a14-4581-a5a4-edcb1f62a5f0,454,198,2025-09-05 10:51:42,453.44
f0880313-fb16-4f0a-8b17-0ed213c2c6b5,904,356,2024-12-15 16:45:58,309.42
91fc7bc6-3a0b-462b-bb8c-dff2959980ac,566,220,2025-02-16 00:16:00,275.32
8785d302-e730-4475-8e17-95797117f6ca,557,481,2025-05-22 20:49:19,53.35
5ee87fbe-31d1-4ce8-8b40-40bc1c69384b,502,361,2025-01-04 05:32:39,335.2
444bda61-e824-4380-92fc-d2b270b71ffb,763,286,2025-09-01 01:11:08,110.05
c37edbca-6274-44ba-9738-68f1726213db,107,48,2025-01-12 01:16:39,479.8
3dea1f26-0e49-4bbb-ba8f-a6c7048cbad8,428,36,2025-07-24 18:59:44,141.92
0dfc45d9-d1cb-4968-9bed-8676eea3b249,844,89,2025-03-13 22:05:07,61.4
e657df43-1f2b-4593-8386-c5039e9d9830,556,329,2025-02-28 05:37:44,334.22
4d3bb648-7486-4b4f-8816-fdd29cf22751,114,42,2025-08-14 14:16:55,122.34
07511816-841f-4c15-8d84-0a280750fd4b,564,265,2025-01-06 15:31:09,281.36
bda1427b-3bc4-4f72-ba64-d0b8f3a1feb3,565,410,2025-09-09 20:38:09,154.85
69aa3c9b-5e40-4fb6-91eb-0aa6efb73b27,670,451,2025-09-19 04:37:06,375.35
97a34b27-c38e-4ab0-a14d-74599aff6347,127,43,2025-03-05 20:04:12,274.02
d00331e0-c8dd-4060-8ef2-100bf87e0826,922,325,2025-04-25 06:33:23,141.94
948225ac-0fb2-4544-bd96-9119cc8a102e,805,330,2024-11-01 16:46:35,260.54
f1745062-24ed-41e3-8c88-22536d6e442e,120,286,2024-11-06 17:31:53,67.29
6a75b8b7-2384-454a-a20c-ee2b76a7ba0c,662,437,2024-10-26 02:24:06,140.48
1d011cb5-2552-42e2-8989-3e1f75852fdb,90,278,2025-06-27 21:13:22,143.9
77c9ad40-147c-441b-aae7-9597d3490eb8,228,16,2025-06-25 00:14:42,170.65
8dcd24ba-4ae2-41bf-abb1-59296a9f9c08,477,4,2025-08-18 09:21:03,165.65
56f9a2e9-5121-401b-aa0a-8236b02fdbeb,795,262,2024-11-07 18:02:57,477.85
2add1201-864d-4d3f-a099-ae8096be246e,842,300,2025-09-12 17:48:13,385.75
ea803e8b-a6b2-448d-86dd-29167c42ab6c,568,1,2025-09-16 17:39:19,168.1
69bf729d-b221-4816-887b-2caa5e9930f8,243,111,2025-06-22 13:24:30,75.93
f55371f1-adc6-498a-958c-58e58e23f948,528,381,2025-06-28 16:07:56,95.9
15adfcb0-ff4a-450b-8a75-915b57cfec97,883,335,2025-04-26 12:01:22,130.17
fdc1598b-7d50-421b-aa15-a117d9aca0b1,323,60,2025-04-19 12:53:38,201.94
c4adc85b-c870-4fa9-af66-d079f74a6a58,631,78,2025-05-30 05:51:09,172.02
aa3bfede-0bd0-4e05-a31a-df5c87372cbd,691,498,2025-04-27 15:34:10,375.6
6e97b4d0-0a28-43c7-91af-d742bf3d2387,227,451,2025-04-08 19:47:55,181.64
b2a8b4a4-6ad0-481c-943f-61e5aa026773,391,274,2025-03-13 03:53:05,346.91
6666791b-5113-4ee4-87e3-2e688cb1b8fc,311,466,2025-04-21 10:31:27,262.21
f849bf39-ded3-4776-a84c-5191017dd3be,854,24,2025-03-27 21:23:54,143.23
8b4a1d75-9973-414b-9c93-a043a43b519a,953,444,2025-09-29 22:08:26,224.33
fceda4ef-2198-421b-bf63-8e99c1ec0854,807,58,2024-12-02 21:25:37,303.35
2d90110c-0cee-4233-96f8-65d648f893cd,44,421,2025-05-22 09:48:14,499.23
440ab0fc-e537-4e75-aaa9-f6dde7e3b57a,766,161,2025-06-08 00:08:51,92.43
64d31ded-b11a-4a26-8325-b31ee8203be4,415,361,2025-05-20 12:13:26,435.7
3275fd1c-97c1-4937-a6d2-3e42c795d83e,831,175,2025-07-18 16:49:31,80.51
a0057f60-26da-46c3-926d-e454e3d01fb6,215,101,2025-05-09 11:45:49,331.71
b37b85e7-e95f-47d6-b481-52a5400bf540,279,274,2025-09-28 23:05:21,270.4
4029efe5-eb49-4ae5-89a3-bf370ba544cd,5,334,2025-07-17 16:35:34,455.73
bcaf4f67-c272-4641-9f84-3a4e40dc3482,191,140,2025-10-02 11:57:19,89.73
de10263d-f991-4217-b9b2-a63061915cde,533,373,2025-06-06 04:38:30,63.6
59025148-9680-4ee0-89d7-a6161850b98c,342,422,2025-02-08 15:21:55,269.43
9b147ef8-c568-4cb8-a628-a6bcdc431e1e,557,162,2025-01-25 10:26:51,444.5
2b63ac38-6acf-4051-a31e-c78bbb7f01f3,3,491,2025-04-14 22:59:53,137.09
001e78ae-2402-4788-b955-1104386d816c,626,108,2024-12-27 02:53:44,146.25
256de6f9-afaa-4631-b827-49a8d39fce21,14,260,2025-01-06 08:15:51,446.16
45fdde76-e517-4aa3-95e4-3b761647bca6,251,258,2025-10-10 00:03:18,490.93
8a8508f1-77ba-47ba-9c06-5de2743f78e0,629,382,2025-06-01 20:28:26,80.4
b3120b7d-8fb6-48d4-aefe-9baf65e47b2b,715,64,2024-10-14 06:21:37,67.44
d3f634ef-4ce8-4992-9fa7-c8289789d633,551,230,2025-01-22 16:44:44,34.44
96609568-37f7-48f2-a8d0-5398deecce19,854,182,2025-05-13 16:28:20,65.46
7e462117-1110-43dc-9cea-e8de470dd482,660,23,2025-02-21 03:44:21,119.13
7cd553d5-24bb-4e7d-b4a6-f9a5a6e363cb,532,318,2025-10-03 14:00:40,484.18
62169ab7-2ad0-440e-8a60-70d0819e1ca4,911,194,2025-09-08 11:55:10,232.51
c2b1886a-c76a-406a-8663-339238f94d97,318,124,2025-06-19 15:55:09,195.9
865427f7-8458-48f9-ac94-87f514b0d29a,36,355,2025-04-08 21:50:28,78.11
944692ff-643b-4bdd-a02c-e41357d43a54,347,184,2025-03-18 13:17:44,374.8
63117ff9-5efa-4f12-aaff-34d36e0a1e70,138,242,2025-04-08 18:25:50,260.63
439777b7-9cbc-4742-a339-3e8db42e245b,353,121,2024-10-26 18:49:39,116.14
ec47ab58-62fa-40ae-87b4-1549632d1b26,671,359,2025-08-22 20:14:14,458.78
f88ca760-fe22-4578-a6bb-14f8f0e8cce9,431,267,2025-05-11 07:47:28,340.25
3da3536b-01d2-4ae5-a239-3e8eb36f0140,112,133,2025-04-08 00:50:01,282.74
90dd4173-2de4-4c4c-9913-6a3fa0787984,923,477,2025-10-07 21:34:14,317.53
0a21604a-f042-41a0-beef-bd5c75e80efe,547,331,2025-02-08 10:06:17,100.33
b7854559-e9c2-4566-a368-2d23f8045f2e,746,60,2024-11-22 18:38:52,42.32
6cd3bd03-09f4-4802-8d5c-e8d5aa741f32,418,433,2025-02-01 10:58:43,60.85
0c6810f0-7e1a-4ac4-8a7e-58b1c9f6a00e,539,393,2024-12-14 08:34:43,248.47
dc6f91c2-7a81-418f-9eae-7dc04a7c2bc3,249,27,2025-05-21 07:32:11,74.06
39c46f2c-543d-4dc7-8c0f-86d04c729616,587,130,2025-07-22 19:53:43,324.52
3d89b6c1-7220-4c94-b068-874c0aac433e,930,28,2025-02-13 03:08:17,412.85
7bfe1bca-173d-4813-b7b0-9e4eace73032,498,249,2024-10-17 22:57:26,106.26
5d025275-8f32-465e-b754-2aa9eef4947e,865,349,2025-04-01 14:50:09,202.89
77b44616-8fd6-43b5-8259-f4ae6d0f83ef,881,390,2024-12-28 18:02:44,412.73
0ddff059-f08e-4a96-9071-efc6935aff6a,843,200,2025-04-15 02:03:24,197.66
aeddefdc-959d-45ce-a192-549efc0016df,909,342,2025-09-18 03:51:59,361.5
31e1c540-a793-4d50-aa96-8977c7739165,762,213,2025-05-14 15:12:32,30.98
327c712f-cdb4-4e89-91e3-a18a3caee242,680,380,2024-10-14 22:30:35,349.43
45656b02-5bdc-4709-a15e-0f9eb2ca995a,866,172,2025-05-12 21:20:18,297.48
381fb3f7-563e-4b66-9d76-2b2050af97aa,31,114,2024-10-18 09:16:32,265.86
2c933d86-fdf0-4a7e-9f6e-4ca16f2534f9,497,479,2025-09-14 02:49:48,395.0
63eb862c-2e6b-4a5d-a2e8-2cc61315a04c,31,495,2025-03-28 15:03:12,402.48
356b1517-0d0e-49ff-9fa4-f090f3bb3623,471,114,2025-03-07 03:42:31,475.86
76cf2ec2-f09b-48e4-b4fd-b22f4076f760,256,244,2025-06-30 18:26:00,102.55
64e6e007-1a84-461a-98c4-a463fb368614,391,197,2025-05-27 13:12:38,222.86
3f7b12d7-148e-4366-98a1-5b6133b93545,815,436,2025-08-31 07:41:00,9.73
96bb4357-754a-43d0-b3a0-3d3c2eb65e33,961,351,2024-11-19 17:08:32,470.2
e158db45-01f6-44e1-80f9-e385cbd8f68a,832,245,2025-02-24 04:36:49,493.42
b59cff02-709d-44f6-88fb-abeccb450029,986,364,2024-12-31 05:03:02,82.53
26c21bc2-a264-44dd-a480-6ab1d6a49d7c,398,218,2025-09-21 20:24:19,416.74
83655b1f-aac2-4b9e-998d-d61276f1d0c6,653,480,2024-11-30 02:34:27,331.5
14683f2f-d5cc-42d1-8fc9-c2c50a9217b5,355,349,2025-08-02 08:17:29,489.25
154fa7c7-9bbb-4b41-b4ba-141058c1259c,240,465,2025-09-23 11:04:54,192.69
4e7a23da-31c9-4af5-9406-13397e0bd106,822,253,2025-07-27 10:35:17,16.88
9d214485-4f77-4741-bb13-b05c6ecb49ff,631,393,2025-02-04 19:13:46,454.49
5d07ee0a-872f-4f76-a6c2-631328109126,252,402,2024-12-11 15:52:01,128.0
0317cb99-b49e-4d48-888f-564bfc227bd4,371,312,2025-05-20 03:35:20,302.99
d9434e30-bbd7-4b80-af9d-592fd51060b3,346,129,2024-10-21 21:24:28,269.87
2e37c5ab-b531-446e-af08-bed624f4dfa8,141,25,2025-02-19 14:59:48,497.85
a31d018e-427b-4955-a563-37596b65416c,242,4,2025-08-17 15:40:58,457.75
9cdc78dd-fa8d-47a1-8d88-4ed2b6d24d20,147,390,2025-07-29 06:26:18,19.96
ef4f0509-d3e1-4c65-8973-499b1a6c539b,666,429,2025-06-23 16:56:52,220.17
e8545f1c-b229-47b8-9b61-5b91384be673,602,237,2024-12-24 00:50:06,471.3
176a1ee2-5c1e-4a03-a3d7-360dcf0ee051,152,366,2024-11-10 01:52:41,16.55
c4e4f29c-e95c-415f-8d89-a0f200cbbae8,744,150,2024-12-31 07:24:19,282.56
9400e7d5-fe87-4f4e-8fa5-75b68bc0b3a7,497,268,2025-03-24 04:10:46,444.06
cd7876ef-c901-425c-bcfe-fe99438b193f,78,121,2025-02-03 03:22:41,193.58
0a141aed-d892-45e4-a1a7-29b617775565,967,370,2025-07-27 05:58:31,277.45
621944c8-7bb0-4085-a742-4c16b99a960b,33,325,2024-11-05 18:10:37,262.96
a3d205ff-4a5c-4578-b1ba-1228e44f657a,571,168,2025-04-03 17:51:32,16.18
884c9ac8-c44a-440e-89be-82b8b51694de,75,368,2024-10-20 04:39:29,239.92
ca697383-759c-47ca-8fe2-ba26dc99bee7,678,430,2024-12-26 07:34:54,147.86
e6a77fbc-ca65-4317-9969-e344863d320d,220,61,2024-12-02 22:46:05,122.63
b75b36b6-4a17-4308-8432-961f04ca4ec1,91,267,2025-09-28 00:12:09,444.97
7e5b7ee4-100d-4d52-ab45-5a24077dd2ac,165,50,2024-12-16 21:53:02,406.75
176e82da-1bba-4e19-a767-c7e1be770c22,679,476,2025-03-22 01:27:02,409.12
cd04f867-53d7-422e-b92c-963ebe8484a7,95,216,2024-11-01 22:15:30,465.61
88e1022f-11a8-49a2-abb5-71f8687169d4,406,372,2025-06-30 11:17:07,244.42
cf37a2b4-9be7-4855-82c3-7ed3a9738380,387,248,2025-05-23 08:59:27,34.7
6b166223-cf1e-46c7-b592-27b3b4de99b6,268,62,2025-08-16 10:55:57,223.01
bfd2e5f1-db62-491e-ae46-eb3e8dfa124c,601,403,2024-12-03 21:40:30,365.76
3b4e5898-8697-43aa-ac2c-028254738bf0,961,370,2025-01-15 18:35:10,275.12
ad1713bd-2c22-48f8-a0cd-068199b625e7,548,316,2025-01-11 00:38:02,115.88
55f7e76e-9332-4d9c-9bd9-f2645d165259,117,5,2024-12-11 01:19:22,121.54
953dcc8a-0df2-4c21-9f30-b5c0232e6f8e,690,124,2025-05-03 07:59:43,418.94
3022404e-1def-4186-b7bc-94db75f61fab,712,211,2025-04-13 16:10:00,144.35
b4694ade-04b5-4f75-8342-6accb4ffb86c,217,437,2025-08-04 23:10:22,261.78
069434b0-1e92-44a2-a1d7-b240f4ee8e5d,985,84,2025-03-12 00:39:05,11.3
bd014022-4c2c-4d64-8fd9-798c7285e7a9,25,445,2025-08-17 21:47:16,92.64
a612cf28-009f-4a98-816f-3ca70261ef14,370,125,2025-07-25 14:54:21,153.41
3b2805e1-fd3c-4551-b72e-a069afccfa38,876,124,2025-05-09 22:38:42,66.58
10ef7538-15b8-449f-bd98-07716f3ae93d,721,430,2025-04-11 23:51:47,266.84
a6514ac9-32f9-4b70-8bfd-b6653787845b,944,77,2025-01-18 18:28:35,153.2
fe8b72ff-b641-42e7-a6cb-707205e025fb,978,157,2025-01-30 07:02:56,264.53
551b3ca0-e3de-4767-a242-69ba50dde61a,474,385,2024-12-05 05:19:03,330.09
5967be8b-1b5e-4f38-ac29-42bfeff36bc2,347,317,2025-03-01 16:15:51,495.63
c6e61741-d38d-462b-b937-a989f3a9aa81,244,2,2025-06-05 05:21:47,293.04
30518bb1-3f1f-4c81-9ade-28f830259140,954,279,2025-01-27 06:15:10,476.65
f1e371f1-785b-4066-ba0f-ece049d08605,500,263,2025-04-25 00:57:19,480.24
44238775-5ba3-492c-95c0-b9eac38b2246,419,347,2025-05-13 00:03:58,351.21
844a8cdd-b1f7-4434-8067-10c0c3070bcc,681,211,2025-09-05 20:16:40,475.62
f8abcb68-3ffb-4476-bd01-63fa1ba4649a,865,172,2025-02-04 10:17:47,373.99
358af4aa-f86a-42e0-a885-ac544f84def3,213,105,2025-06-22 13:53:15,20.37
83c99376-2898-4550-b30e-c4ea246170f2,101,229,2024-10-16 06:43:18,468.03
5da92e7d-aeee-479f-918d-2c3545020123,860,42,2025-09-12 04:44:41,79.27
4c4979f7-5f4c-4e9d-adb9-ddad74136547,105,476,2025-02-08 12:19:58,272.72
3570144d-c0af-47ab-afc5-e6b9bd866bc1,945,304,2025-10-06 06:06:01,104.08
15bf457e-ce6f-4895-af2a-0ab4e4663a2a,64,12,2025-05-05 06:04:27,166.05
bf815894-10ee-468b-a8fa-bc1fff7233a8,341,346,2024-11-25 14:41:31,76.68
4fd0f356-7a2c-465f-be93-85c3498c1737,229,291,2025-01-21 21:02:12,321.8
94755910-8e99-45da-b132-2d37a57b86d4,108,226,2025-01-04 09:12:59,217.48
5f7600e3-efdb-4f3e-94b2-af8812929c02,899,358,2025-09-13 14:02:48,323.76
393a1dcc-9874-4304-9adf-eb0cef338491,66,293,2025-04-20 00:21:22,177.9
cdfff87b-75c5-46f3-b989-66ce0f197ce0,523,338,2025-09-05 01:08:26,330.58
fa7636b8-0c34-4dbe-9bf2-57778023ec5f,201,30,2025-04-12 20:22:08,245.9
d9d6eb4d-9e3b-43d5-b3bb-6e5e70f3135a,97,231,2025-01-30 00:26:44,207.02
e7084ad1-80b8-457e-8e3d-87702c7a84be,816,464,2024-11-25 06:54:25,321.31
fc11ac3c-dfa4-48e9-b577-324f73a49191,503,484,2025-06-21 23:20:28,373.07
34e0aae3-abbd-4f00-925f-641f93f31128,337,82,2025-03-28 10:59:55,409.24
68bf5ed3-4c0b-4a78-85bd-69903181c577,32,419,2025-07-02 17:14:34,15.97
2eacc560-ed93-42f1-9aee-f262aa600961,636,384,2025-03-30 20:53:12,167.64
6c0a8e2c-7af6-4af5-afb5-64ad8adca90f,995,191,2025-07-09 04:36:20,310.24
8e268ce0-d7a4-42d9-b437-eaeb0abe29ab,655,472,2025-09-18 07:14:01,201.12
e315b786-4238-4d7e-949c-c96f0a37cddf,447,84,2024-12-15 16:17:37,315.04
bd150e40-108a-4ef5-a8fa-abda42010a6d,714,336,2025-04-17 11:02:15,357.49
1f9231e4-f124-46c3-b955-8d1a05b25b7a,150,138,2025-07-15 10:53:52,150.2
15862f34-7b26-41f5-9156-b46cdfb704d8,591,147,2025-06-14 14:06:12,177.98
a30705a8-157b-46ed-ab2e-67e40d86d1ea,543,490,2025-02-07 15:45:33,316.43
404179ea-f3b2-49f6-92ce-9b24e481a30f,36,491,2025-07-27 09:37:58,144.51
5b230c00-b842-414e-9d8b-82fd910700b5,479,284,2025-08-17 18:25:23,16.79
e5ba3ff3-8d29-41eb-8421-2aa8987bd80e,759,354,2025-06-10 12:40:43,88.16
43ad7646-5d4e-46d6-b598-5e78b7aee163,653,346,2025-02-07 20:52:13,485.89
e60b7882-ea7b-4e87-928d-ccd6210e35b5,450,101,2024-12-26 07:24:06,111.17
f2f3cd87-863b-44c8-9f0c-08a8894d19de,643,97,2025-01-14 07:39:35,198.28
f7c9c8ba-3355-401f-85cd-fa641d207b0e,96,284,2025-01-18 14:00:16,439.53
c48c7e57-7976-4bb6-8634-e088102e38d7,376,469,2024-12-14 15:14:59,69.37
e5b633f0-bd6e-4e29-8f26-307d49bc9c07,585,344,2025-05-20 08:22:24,30.64
786bc803-9c07-4efa-92b1-5523c9252962,949,428,2025-06-03 08:24:40,112.53
a4832200-4263-4ffd-aaa5-f636708fa8c5,822,342,2024-12-31 15:31:59,343.33
00e8c1d1-fff5-4495-bef6-bffceeef0e48,360,245,2025-07-01 07:48:27,83.03
89ad5742-8c9b-4d3e-a270-e8540aa754c6,583,225,2024-10-28 07:16:45,90.34
418d664f-ede8-4961-89a6-4ebe22674bdb,352,161,2025-02-07 07:01:04,270.28
bab370b6-2e4d-4901-b9e0-1e66c867a3b3,686,170,2024-10-20 21:38:36,54.79
3aa11ce9-8e4a-40e2-99f7-a0776160d947,214,59,2025-02-25 21:09:22,362.21
b8c447c5-beb0-4f00-8195-8778512acd4a,571,451,2025-07-22 08:50:10,319.31
97ec0d89-4ed6-432e-bf12-1720a2eb5d22,182,250,2025-01-19 11:15:09,268.59
4b5874f8-9a51-4ba7-8b70-5d6c766280b9,241,452,2025-03-29 18:06:43,158.22
77386e4d-9500-4f4c-afbc-c9b4f8419604,432,285,2025-05-19 04:22:23,57.93
a778bf95-d8af-4cd1-8419-1e3c6f0eeb05,470,467,2025-06-03 08:57:07,305.92
812f4f42-4f60-4027-95a3-e60c0bcb2535,768,83,2025-01-11 05:24:25,318.6
8fc1c7b4-10c9-415b-a955-bc7443d107f9,497,93,2025-10-05 04:20:15,400.45
c0023ffb-acae-4555-b56b-1c5d7417aab6,264,62,2025-06-12 10:42:48,38.29
b35da9a3-99fc-458e-82ff-577ae5f0693c,89,3,2025-03-23 18:28:17,236.53
f0a9189c-351d-4c35-af04-2b734dd5d8a1,805,220,2024-12-31 04:29:18,382.34
a16ed451-89da-4030-8a94-140812fb211d,794,422,2024-11-06 15:34:03,50.16
